customer_id,insured_period,residential,building_painted,building_fenced,garden,settlement,target,insured_period_round,scaled_building_dim,year_of_observation,year_of_occupancy,years_active,year_of_observation_freq_encode,year_of_occupancy_freq_encode,years_active_freq_encode,building_type_2,building_type_3,building_type_4,quarter_Q2,quarter_Q3,quarter_Q4,decades_active_D2,decades_active_D3,decades_active_D4,decades_active_D5,decades_active_D6,decades_active_D7,decades_active_D8
H6895,1.0,0,0,1,0,1,0.0,12,0.15530221553022155,2013,1950,63,2093,315,94,1,0,0,0,0,1,0,0,0,0,0,1,0
H2610,0.0,0,0,0,1,0,0.0,1,0.19337491933749193,2012,1960,52,2225,3733,1104,0,0,0,0,0,0,0,0,0,1,0,0,0
H2611,0.0,0,0,0,1,0,1.0,1,0.19337491933749193,2013,1960,53,2093,3733,989,0,0,0,0,0,0,0,0,0,0,1,0,0
H2701,0.0,0,0,0,1,0,0.0,1,0.21488492148849214,2016,1960,56,1093,3733,457,0,0,0,0,0,0,0,0,0,0,1,0,0
H16887,1.0,1,0,1,0,1,0.0,12,0.053559905355990534,2012,1950,62,2225,315,88,0,0,0,0,0,1,0,0,0,0,1,0,0
H14694,0.808219178,1,1,0,1,0,0.0,9,0.053559905355990534,2013,1960,53,2093,3733,989,0,0,0,0,1,0,0,0,0,0,1,0,0
H1292,0.99726776,0,1,0,1,0,0.0,12,0.2858679285867929,2016,1988,28,1093,720,108,0,0,0,0,0,1,0,1,0,0,0,0,0
H6512,1.0,1,1,0,1,0,0.0,12,0.0686169068616907,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H16430,0.663934426,1,0,1,0,1,0.0,8,0.7418799741879974,2016,1982,34,1093,18,298,0,0,0,0,1,0,0,0,1,0,0,0,0
H13662,1.0,1,1,0,1,0,0.0,12,0.9354699935469993,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H15615,0.747945205,1,0,1,0,1,0.0,8,0.06431490643149065,2015,1970,45,1218,289,59,0,0,0,0,1,0,0,0,0,1,0,0,0
H15754,1.0,1,0,1,0,1,0.0,12,0.9754785975478598,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H12998,1.0,0,1,0,1,0,0.0,12,0.053559905355990534,2012,1988,24,2225,720,232,0,0,0,0,0,1,0,1,0,0,0,0,0
H12999,1.0,0,1,0,1,0,0.0,12,0.053559905355990534,2013,1988,25,2093,720,226,0,0,0,0,0,1,0,1,0,0,0,0,0
H13002,1.0,0,1,0,1,0,0.0,12,0.13615831361583136,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H13003,1.0,0,1,0,1,0,0.0,12,0.13615831361583136,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H14014,1.0,0,1,0,1,0,0.0,12,0.03420090342009034,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H14586,1.0,1,1,0,1,0,0.0,12,0.1398150139815014,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H14587,1.0,1,1,0,1,0,0.0,12,0.1398150139815014,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H14661,0.693150685,0,1,0,1,0,0.0,8,0.017208001720800174,2015,1980,35,1218,1525,222,0,0,0,0,1,0,0,0,1,0,0,0,0
H15721,1.0,0,0,1,0,1,0.0,12,0.053559905355990534,2014,1980,34,1517,1525,298,0,0,0,0,0,1,0,0,1,0,0,0,0
H15722,1.0,0,0,1,0,1,1.0,12,0.053559905355990534,2015,1980,35,1218,1525,222,0,0,0,0,0,1,0,0,1,0,0,0,0
H16144,0.0,0,0,1,0,1,0.0,1,0.5913099591309959,2013,1981,32,2093,18,455,0,0,0,0,0,0,0,1,0,0,0,0,0
H3274,1.0,0,0,0,1,0,0.0,12,0.10604431060443108,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H3711,1.0,0,0,0,1,0,0.0,12,0.09593460959346096,2013,1980,33,2093,1525,423,0,0,0,0,0,1,0,0,1,0,0,0,0
H3791,1.0,0,1,0,1,0,0.0,12,0.12045601204560122,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H3871,0.99726776,0,0,1,0,1,0.0,12,0.18735211873521188,2016,1940,76,1093,72,14,0,0,0,0,0,1,0,0,0,0,0,0,1
H3873,1.0,0,0,0,1,0,0.0,12,0.08152290815229082,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H3887,1.0,0,0,0,1,0,1.0,12,0.2557539255753926,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H3906,1.0,0,1,0,1,0,1.0,12,0.13508281350828136,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H3907,1.0,0,1,0,1,0,1.0,12,0.13508281350828136,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H3921,1.0,0,0,0,1,0,0.0,12,0.07076790707679072,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H3922,1.0,0,0,0,1,0,0.0,12,0.07076790707679072,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H3967,1.0,0,0,0,1,0,0.0,12,0.12045601204560122,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H3971,1.0,0,0,0,1,0,0.0,12,0.08582490858249087,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H4026,1.0,0,0,0,1,0,0.0,12,0.6665949666594967,2014,1988,26,1517,720,158,0,0,0,0,0,1,0,1,0,0,0,0,0
H4067,1.0,0,0,0,1,0,0.0,12,0.3331899333189934,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H4126,1.0,0,0,0,1,0,1.0,12,0.2794149279414928,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H4127,0.0,0,1,0,1,0,0.0,1,0.0686169068616907,2013,1960,53,2093,3733,989,0,0,0,0,0,0,0,0,0,0,1,0,0
H4155,1.0,0,0,0,1,0,0.0,12,0.13959991395999138,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H4156,1.0,0,0,0,1,0,0.0,12,0.17186491718649172,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H4157,1.0,0,0,0,1,0,0.0,12,0.17186491718649172,2016,1960,56,1093,3733,457,0,0,0,0,0,1,0,0,0,0,1,0,0
H4279,1.0,0,0,0,1,0,0.0,12,0.099161109916111,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H4292,1.0,0,0,1,0,1,0.0,12,0.06431490643149065,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H4312,1.0,0,0,0,1,0,0.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H4499,1.0,0,0,0,1,0,0.0,12,0.30092493009249305,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H4500,0.99726776,0,0,0,1,0,0.0,12,0.30092493009249305,2016,1960,56,1093,3733,457,0,0,0,0,0,1,0,0,0,0,1,0,0
H4725,0.99726776,0,0,0,1,0,0.0,12,0.11335771133577115,2016,1960,56,1093,3733,457,0,0,0,0,0,1,0,0,0,0,1,0,0
H4867,0.057534247000000004,0,0,1,0,1,0.0,2,0.11228221122822113,2013,1960,53,2093,3733,989,0,0,0,0,0,0,0,0,0,0,1,0,0
H4973,1.0,0,0,0,1,0,1.0,12,0.48913744891374494,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H5205,0.808219178,0,0,0,1,0,1.0,9,0.09313830931383094,2015,1960,55,1218,3733,561,0,0,0,0,1,0,0,0,0,0,1,0,0
H5397,1.0,0,0,0,1,0,0.0,12,0.07722090772209078,2015,1980,35,1218,1525,222,0,0,0,0,0,1,0,0,1,0,0,0,0
H5542,1.0,0,0,0,1,0,1.0,12,0.16541191654119167,2014,1960,54,1517,3733,680,0,0,0,0,0,1,0,0,0,0,1,0,0
H6217,0.9643835620000001,0,0,0,1,0,0.0,12,0.04495590449559045,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H6218,1.0,0,0,0,1,0,0.0,12,0.04495590449559045,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H2139,1.0,0,0,0,1,0,0.0,12,0.053559905355990534,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H2396,0.0,0,0,0,1,0,0.0,1,0.16197031619703162,2016,1960,56,1093,3733,457,0,0,0,0,0,0,0,0,0,0,1,0,0
H5632,0.0,0,0,0,1,0,0.0,1,0.1288449128844913,2012,1960,52,2225,3733,1104,0,0,0,0,0,0,0,0,0,1,0,0,0
H615,0.16164383599999999,0,0,1,0,1,0.0,3,0.07722090772209078,2014,1950,64,1517,315,63,0,0,0,0,0,0,0,0,0,0,0,1,0
H4705,1.0,0,0,0,1,0,0.0,12,0.9363303936330394,2014,1988,26,1517,720,158,0,0,0,0,0,1,0,1,0,0,0,0,0
H4711,1.0,0,0,0,1,0,0.0,12,0.5414067541406754,2015,1988,27,1218,720,134,0,0,0,0,0,1,0,1,0,0,0,0,0
H17394,1.0,1,0,1,0,1,0.0,12,0.598838459883846,2014,2005,9,1517,47,52,0,0,0,0,0,1,0,0,0,0,0,0,0
H17395,0.9972602740000001,1,0,1,0,1,0.0,12,0.598838459883846,2015,2005,10,1218,47,42,0,0,0,0,0,1,0,0,0,0,0,0,0
H12723,0.0,0,1,0,1,0,0.0,1,0.0019359001935900196,2013,1960,53,2093,3733,989,0,0,0,0,0,0,0,0,0,0,1,0,0
H608,1.0,1,0,0,1,0,0.0,12,0.1180899118089912,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H13960,1.0,0,1,0,1,0,0.0,12,0.055710905571090555,2013,1980,33,2093,1525,423,0,0,0,0,0,1,0,0,1,0,0,0,0
H14512,1.0,1,1,0,1,0,1.0,12,0.1288449128844913,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H14513,1.0,1,1,0,1,0,0.0,12,0.1288449128844913,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H4456,1.0,1,1,0,1,0,1.0,12,0.12024091202409122,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H602,0.540983607,1,0,0,1,0,0.0,6,0.20628092062809206,2012,1960,52,2225,3733,1104,0,0,0,1,0,0,0,0,0,1,0,0,0
H15536,1.0,1,0,1,0,1,0.0,12,0.04172940417294042,2013,1950,63,2093,315,94,0,0,0,0,0,1,0,0,0,0,0,1,0
H13249,1.0,0,1,0,1,0,0.0,12,0.060012906001290604,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H18082,1.0,1,0,1,0,1,0.0,12,0.37922133792213386,2014,1970,44,1517,289,72,0,0,0,0,0,1,0,0,0,1,0,0,0
H14370,1.0,1,1,0,1,0,0.0,12,0.33275973327597336,2012,1988,24,2225,720,232,0,0,0,0,0,1,0,1,0,0,0,0,0
H14766,0.832876712,1,1,0,1,0,0.0,9,0.6450849645084965,2013,1988,25,2093,720,226,0,0,0,0,1,0,0,1,0,0,0,0,0
H15145,1.0,1,0,1,0,1,0.0,12,0.2686599268659927,2016,1950,66,1093,315,50,0,0,0,0,0,1,0,0,0,0,0,1,0
H16356,1.0,1,0,1,0,1,0.0,12,0.7229511722951172,2013,2000,13,2093,61,32,0,0,0,0,0,1,1,0,0,0,0,0,0
H16357,0.517808219,1,0,1,0,1,0.0,6,0.7229511722951172,2015,2000,15,1218,61,33,0,0,0,1,0,0,1,0,0,0,0,0,0
H18357,1.0,0,0,1,0,1,0.0,12,0.098730909873091,2013,1974,39,2093,22,25,0,0,0,0,0,1,0,0,1,0,0,0,0
H4593,1.0,0,0,0,1,0,0.0,12,0.08152290815229082,2013,1980,33,2093,1525,423,0,0,0,0,0,1,0,0,1,0,0,0,0
H5236,1.0,1,1,0,1,0,0.0,12,0.038502903850290385,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H5237,1.0,1,1,0,1,0,1.0,12,0.038502903850290385,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H5238,1.0,1,1,0,1,0,0.0,12,0.038502903850290385,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H160,0.0,0,0,0,1,0,1.0,1,0.4299849429984943,2016,1960,56,1093,3733,457,0,0,0,0,0,0,0,0,0,0,1,0,0
H15192,1.0,1,0,1,0,1,0.0,12,0.19660141966014197,2012,2009,3,2225,77,21,0,0,0,0,0,1,0,0,0,0,0,0,0
H15581,0.74863388,0,0,1,0,1,0.0,8,0.06431490643149065,2012,1960,52,2225,3733,1104,0,0,0,0,1,0,0,0,0,1,0,0,0
H6187,1.0,0,1,0,1,0,0.0,12,0.04388040438804044,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H2812,0.99726776,0,0,0,1,0,0.0,12,0.9677349967734997,2016,1960,56,1093,3733,457,0,0,0,0,0,1,0,0,0,0,1,0,0
H17113,0.246575342,1,0,1,0,1,0.0,3,0.22219832221983224,2013,1970,43,2093,289,90,0,0,0,0,0,0,0,0,0,1,0,0,0
H17434,1.0,1,0,1,0,1,0.0,12,0.021294902129490215,2012,1996,16,2225,23,24,0,0,0,0,0,1,1,0,0,0,0,0,0
H15038,1.0,1,1,0,1,0,0.0,12,0.2579049257904926,2015,1988,27,1218,720,134,0,1,0,0,0,1,0,1,0,0,0,0,0
H16691,1.0,0,0,1,0,1,1.0,12,0.11486341148634116,2013,1970,43,2093,289,90,0,1,0,0,0,1,0,0,0,1,0,0,0
H17608,1.0,1,0,1,0,1,1.0,12,0.8064099806409981,2014,2009,5,1517,77,47,0,1,0,0,0,1,0,0,0,0,0,0,0
H13038,1.0,0,1,0,1,0,0.0,12,0.17186491718649172,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H13151,1.0,0,1,0,1,0,1.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H13152,1.0,0,1,0,1,0,0.0,12,0.1503549150354915,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H13428,0.246575342,0,1,0,1,0,0.0,3,0.11421811142181115,2013,1960,53,2093,3733,989,0,1,0,0,0,0,0,0,0,0,1,0,0
H13437,1.0,0,1,0,1,0,1.0,12,0.31383093138309315,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H13439,1.0,0,1,0,1,0,1.0,12,0.23639492363949238,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H13809,1.0,0,1,0,1,0,0.0,12,0.26005592600559263,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H14038,1.0,0,1,0,1,0,0.0,12,0.2723166272316628,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H14514,1.0,1,0,1,0,1,0.0,12,0.08582490858249087,2013,1954,59,2093,16,14,0,1,0,0,0,1,0,0,0,0,1,0,0
H14622,0.665753425,0,1,0,1,0,1.0,8,0.12067111206711122,2014,1960,54,1517,3733,680,0,1,0,0,1,0,0,0,0,0,1,0,0
H16298,1.0,0,0,1,0,1,0.0,12,0.1697139169713917,2012,1959,53,2225,15,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H16299,1.0,0,0,1,0,1,0.0,12,0.1697139169713917,2015,1959,56,1218,15,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H17204,1.0,1,0,1,0,1,1.0,12,0.795654979565498,2013,2005,8,2093,47,35,0,1,0,0,0,1,0,0,0,0,0,0,0
H17205,1.0,1,0,1,0,1,1.0,12,0.795654979565498,2014,2005,9,1517,47,52,0,1,0,0,0,1,0,0,0,0,0,0,0
H18650,1.0,0,0,1,0,1,0.0,12,0.20628092062809206,2013,1990,23,2093,100,40,0,1,0,0,0,1,0,1,0,0,0,0,0
H3564,1.0,0,0,0,1,0,0.0,12,0.45364594536459457,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H3586,0.99726776,1,0,0,1,0,1.0,12,0.8494299849429985,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H3847,1.0,0,0,0,1,0,1.0,12,0.6665949666594967,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H3848,1.0,0,0,0,1,0,1.0,12,0.6665949666594967,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H3958,1.0,0,0,0,1,0,0.0,12,0.2398365239836524,2013,1980,33,2093,1525,423,0,1,0,0,0,1,0,0,1,0,0,0,0
H3959,1.0,0,0,0,1,0,1.0,12,0.2398365239836524,2015,1980,35,1218,1525,222,0,1,0,0,0,1,0,0,1,0,0,0,0
H4179,1.0,0,0,0,1,0,0.0,12,0.13658851365885136,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H4182,1.0,0,0,0,1,0,0.0,12,0.15788341578834159,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H4183,1.0,0,0,0,1,0,1.0,12,0.2794149279414928,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H4184,1.0,0,0,0,1,0,0.0,12,0.2794149279414928,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H4186,0.99726776,0,0,0,1,0,0.0,12,0.1180899118089912,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H4189,0.99726776,0,0,0,1,0,0.0,12,0.27188642718864275,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H4190,1.0,0,0,0,1,0,1.0,12,0.19681651968165198,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H4191,1.0,0,0,0,1,0,0.0,12,0.19681651968165198,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H4193,1.0,0,0,0,1,0,0.0,12,0.13142611314261132,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H4194,1.0,0,0,0,1,0,0.0,12,0.13142611314261132,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H4195,1.0,0,0,0,1,0,1.0,12,0.3650247365024737,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H4433,1.0,0,0,0,1,0,0.0,12,0.3047967304796731,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H4591,1.0,0,0,1,0,1,0.0,12,0.40847494084749414,2013,2000,13,2093,61,32,0,1,0,0,0,1,1,0,0,0,0,0,0
H4595,1.0,1,0,0,1,0,0.0,12,0.1699290169929017,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H4596,1.0,1,0,0,1,0,0.0,12,0.1699290169929017,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H5355,1.0,1,0,0,1,0,0.0,12,0.14218111421811142,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H5356,0.41369863,1,0,0,1,0,1.0,5,0.14218111421811142,2014,1960,54,1517,3733,680,0,1,0,1,0,0,0,0,0,0,1,0,0
H5424,1.0,0,1,0,1,0,0.0,12,0.3370617337061734,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H5425,1.0,0,1,0,1,0,0.0,12,0.3370617337061734,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H5760,1.0,0,0,0,1,0,0.0,12,0.17143471714347172,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H5782,0.49589041100000003,0,0,0,1,0,0.0,6,0.39771993977199405,2013,1960,53,2093,3733,989,0,1,0,1,0,0,0,0,0,0,1,0,0
H5964,1.0,0,0,0,1,0,1.0,12,0.199827919982792,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H5965,1.0,0,0,0,1,0,0.0,12,0.199827919982792,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H6067,1.0,0,0,0,1,0,0.0,12,0.30092493009249305,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H611,1.0,1,0,0,1,0,1.0,12,0.19509571950957194,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H6162,1.0,0,0,0,1,0,0.0,12,0.15358141535814154,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H6311,1.0,0,0,0,1,0,0.0,12,0.23639492363949238,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H6349,1.0,0,0,0,1,0,0.0,12,0.37664013766401383,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H6350,1.0,0,0,0,1,0,1.0,12,0.37664013766401383,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H6621,1.0,0,0,0,1,0,0.0,12,0.3224349322434933,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H6622,0.99726776,0,0,0,1,0,0.0,12,0.3224349322434933,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H6813,1.0,0,1,0,1,0,1.0,12,0.41922994192299423,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H6875,1.0,0,1,0,1,0,0.0,12,0.8500752850075285,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H6891,1.0,0,1,0,1,0,0.0,12,0.12583351258335126,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H7414,1.0,0,1,0,1,0,1.0,12,0.2794149279414928,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H15191,1.0,1,0,1,0,1,0.0,12,0.16756291675629167,2013,1950,63,2093,315,94,0,1,0,0,0,1,0,0,0,0,0,1,0
H12740,1.0,0,1,0,1,0,0.0,12,0.8487846848784685,2015,1988,27,1218,720,134,0,1,0,0,0,1,0,1,0,0,0,0,0
H15955,1.0,1,0,1,0,1,0.0,12,0.29016992901699296,2013,1980,33,2093,1525,423,0,1,0,0,0,1,0,0,1,0,0,0,0
H3932,1.0,0,0,0,1,0,0.0,12,0.25360292536029255,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H4181,0.99726776,0,0,0,1,0,0.0,12,0.09657990965799097,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H7225,1.0,1,1,0,1,0,0.0,12,0.04710690471069047,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H7308,1.0,1,1,0,1,0,0.0,12,0.053559905355990534,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H13022,1.0,1,1,0,1,0,0.0,12,0.5267799526779953,2012,1980,32,2225,1525,455,0,1,0,0,0,1,0,1,0,0,0,0,0
H14449,0.0,1,1,0,1,0,0.0,1,0.5689395568939557,2013,1980,33,2093,1525,423,0,1,0,0,0,0,0,0,1,0,0,0,0
H14650,1.0,1,0,1,0,1,0.0,12,0.1180899118089912,2015,1959,56,1218,15,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H15085,1.0,1,1,0,1,0,0.0,12,0.23639492363949238,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H15836,1.0,1,0,1,0,1,0.0,12,0.8816949881694989,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H15838,0.99726776,1,0,1,0,1,0.0,12,0.8816949881694989,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H16121,1.0,1,0,1,0,1,0.0,12,0.23639492363949238,2013,1940,73,2093,72,20,0,1,0,0,0,1,0,0,0,0,0,0,1
H16122,0.079452055,1,0,1,0,1,1.0,2,0.23639492363949238,2014,1940,74,1517,72,10,0,1,0,0,0,0,0,0,0,0,0,0,1
H16212,1.0,0,0,1,0,1,0.0,12,0.04925790492579049,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H16588,1.0,1,0,1,0,1,0.0,12,0.09012690901269091,2014,1950,64,1517,315,63,0,1,0,0,0,1,0,0,0,0,0,1,0
H17654,1.0,1,0,1,0,1,0.0,12,0.4299849429984943,2012,1950,62,2225,315,88,0,1,0,0,0,1,0,0,0,0,1,0,0
H18042,1.0,1,0,1,0,1,1.0,12,0.25704452570445263,2014,1950,64,1517,315,63,0,1,0,0,0,1,0,0,0,0,0,1,0
H18257,1.0,1,0,1,0,1,1.0,12,0.16110991611099162,2013,1950,63,2093,315,94,0,1,0,0,0,1,0,0,0,0,0,1,0
H18258,0.09863013699999999,1,0,1,0,1,0.0,2,0.16110991611099162,2014,1950,64,1517,315,63,0,1,0,0,0,0,0,0,0,0,0,1,0
H18611,0.9207650270000001,1,0,1,0,1,0.0,10,0.45364594536459457,2012,1990,22,2225,100,27,0,1,0,0,0,1,1,0,0,0,0,0,0
H18623,0.5792349729999999,1,0,1,0,1,0.0,7,0.1180899118089912,2012,1950,62,2225,315,88,0,1,0,0,1,0,0,0,0,0,1,0,0
H357,0.0,0,0,0,1,0,0.0,1,0.20628092062809206,2014,1960,54,1517,3733,680,0,1,0,0,0,0,0,0,0,0,1,0,0
H6318,1.0,1,1,0,1,0,1.0,12,0.16433641643364164,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H6665,1.0,1,0,0,1,0,0.0,12,0.22650032265003228,2013,1980,33,2093,1525,423,0,1,0,0,0,1,0,0,1,0,0,0,0
H6887,1.0,1,0,0,1,0,1.0,12,0.32996343299634334,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H6973,1.0,1,1,0,1,0,0.0,12,0.06646590664659068,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H15012,1.0,1,1,0,1,0,0.0,12,0.45364594536459457,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H15157,1.0,1,1,0,1,0,1.0,12,0.061088406108840615,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H15158,1.0,1,1,0,1,0,0.0,12,0.061088406108840615,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H17997,1.0,1,0,1,0,1,1.0,12,0.40417294041729407,2013,2007,6,2093,60,48,0,1,0,0,0,1,0,0,0,0,0,0,0
H6791,0.068306011,1,1,0,1,0,0.0,2,0.394708539470854,2012,1980,32,2225,1525,455,0,1,0,0,0,0,0,1,0,0,0,0,0
H14159,0.246575342,1,1,0,1,0,0.0,3,0.2288664228866423,2013,1960,53,2093,3733,989,0,1,0,0,0,0,0,0,0,0,1,0,0
